Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
508.1728,0.3215,0.1204,0.0295,0.0939,0.5567,0.6944,0.0021,0.0165,0.0537
423.5033,0.3969,0.1118,0.0192,0.2865,0.4712,0.7287,0.0004,0.0351,0.0191
549.6806,0.3104,0.1467,0.0060,0.4462,0.4251,0.7942,0.0013,0.1355,0.1606
388.9167,0.3357,0.2873,0.0011,0.3495,0.5856,0.6992,0.0033,0.0014,0.0464
509.8692,0.3030,0.1481,0.0090,0.2402,0.5080,0.5948,0.0063,0.0492,0.0085
554.9857,0.9338,0.1766,0.0135,0.4533,0.5987,0.5576,0.0055,0.0166,0.0207
459.8716,0.3404,0.2091,0.0249,0.4751,0.5869,0.7749,0.0069,0.1297,0.0484
594.7458,0.5059,0.2844,0.0328,0.4924,0.5886,0.6617,0.0017,0.0269,0.0674
462.0678,0.3050,0.1606,0.0047,0.3305,0.2738,0.7408,0.0046,0.0280,0.0118
599.6496,0.3099,0.1860,0.0103,0.3525,0.5752,0.7372,0.0024,0.2518,0.0029
565.3375,0.3753,0.1893,0.0033,0.4092,0.5652,0.7754,0.0091,0.1105,0.1106
535.0379,0.4486,0.2948,0.0020,0.4376,0.5928,0.7881,0.0026,0.1600,0.0319
315.8480,0.4155,0.1498,0.0046,0.4090,0.5738,0.7369,0.0014,0.0094,0.1421
502.5437,0.3681,0.1748,0.0283,0.4708,0.5261,0.7780,0.0032,0.1198,0.0456
486.2919,0.3618,0.1269,0.0215,0.3884,0.4459,0.7947,0.0046,0.0791,0.0147
436.8326,0.4558,0.1778,0.0113,0.4504,0.5835,0.7577,0.0017,0.1121,0.0938
580.6710,0.8742,0.2078,0.0026,0.4955,0.5718,0.6020,0.0007,0.0740,0.1672
476.2527,0.3137,0.1311,0.0059,0.0207,0.2488,0.5395,0.0095,0.0040,0.0052
531.0209,0.3107,0.1410,0.0083,0.0066,0.1446,0.6914,0.0032,0.0226,0.0844
359.8522,0.3524,0.2162,0.0025,0.2379,0.5634,0.7395,0.0004,0.0555,0.1086
494.7351,0.6002,0.2173,0.0183,0.4783,0.5450,0.5546,0.0019,0.0020,0.0095
399.6970,0.3446,0.2011,0.0037,0.4806,0.5781,0.7330,0.0105,0.0293,0.1505
377.2534,0.3712,0.1392,0.0129,0.0871,0.5052,0.5238,0.0089,0.0136,0.0202
523.6878,0.3124,0.1818,0.0093,0.4834,0.3138,0.7911,0.0094,0.1016,0.0076
556.5051,0.4926,0.1320,0.0043,0.4663,0.5947,0.7675,0.0034,0.1963,0.0259
395.8043,0.3410,0.2034,0.0134,0.0394,0.2443,0.6876,0.0075,0.0169,0.0026
525.0064,0.3317,0.1331,0.0141,0.3390,0.4999,0.7569,0.0021,0.0562,0.1272
583.1529,0.6363,0.2267,0.0118,0.4850,0.5342,0.4920,0.0008,0.0409,0.0136
515.2844,0.3080,0.1773,0.0028,0.3320,0.5284,0.7830,0.0084,0.1308,0.1085
506.1038,0.5703,0.2851,0.0174,0.4281,0.5857,0.7910,0.0007,0.0584,0.0141
465.0876,0.3362,0.1172,0.0186,0.0629,0.5745,0.5862,0.0078,0.0478,0.0086
594.2550,0.3010,0.1567,0.0041,0.2021,0.5862,0.6720,0.0029,0.1693,0.0085
512.2063,0.3382,0.1296,0.0207,0.4765,0.3401,0.7489,0.0007,0.0268,0.0671
371.1605,0.4404,0.1543,0.0055,0.3303,0.4904,0.7289,0.0007,0.0635,0.0292
493.8338,0.3151,0.1376,0.0019,0.1819,0.4144,0.6836,0.0046,0.0497,0.0659
340.2398,0.3582,0.2207,0.0092,0.0776,0.2785,0.7633,0.0018,0.0261,0.0340
563.1369,0.3043,0.1626,0.0278,0.2683,0.5675,0.7698,0.0038,0.1030,0.0383
541.1513,0.5754,0.1713,0.0056,0.4699,0.5772,0.6065,0.0082,0.0772,0.0244
586.6856,0.3031,0.2568,0.0235,0.4535,0.5268,0.6908,0.0021,0.0000,0.1192
340.9096,0.5325,0.1951,0.0027,0.4696,0.5550,0.6440,0.0009,0.0286,0.0159
441.4135,0.3873,0.2002,0.0086,0.3802,0.4252,0.7452,0.0058,0.0036,0.0458
476.4391,0.4355,0.1336,0.0242,0.4432,0.5377,0.7784,0.0080,0.0372,0.0024
519.2968,0.3481,0.2149,0.0385,0.4793,0.5018,0.7571,0.0070,0.0449,0.0071
386.3869,0.3718,0.1170,0.0059,0.3298,0.4354,0.6656,0.0071,0.0334,0.0243
455.0169,0.3251,0.1968,0.0031,0.2783,0.4783,0.7248,0.0124,0.0483,0.0390
524.9442,0.4137,0.2492,0.0159,0.4856,0.5254,0.8000,0.0108,0.0836,0.0242
359.7977,0.3436,0.1706,0.0109,0.2106,0.5160,0.6711,0.0011,0.0013,0.0204
592.1571,0.9096,0.2945,0.0025,0.4111,0.5588,0.7445,0.0019,0.0179,0.0079
448.1424,0.3670,0.1145,0.0091,0.1060,0.5319,0.7077,0.0021,0.0831,0.0256
525.1673,0.3638,0.1796,0.0254,0.3741,0.5776,0.6538,0.0014,0.0020,0.0891
562.4458,0.4657,0.1962,0.0068,0.4799,0.4733,0.7898,0.0037,0.0035,0.1654
583.9586,0.3519,0.1378,0.0135,0.4179,0.5877,0.7645,0.0002,0.0353,0.2420
529.4789,0.3205,0.1447,0.0032,0.0713,0.3007,0.6024,0.0053,0.0197,0.0438
490.0515,0.4084,0.1838,0.0275,0.4390,0.4818,0.7755,0.0019,0.0273,0.0553
398.4825,0.4243,0.1007,0.0071,0.1917,0.5105,0.7823,0.0029,0.0287,0.0241
450.2595,0.3211,0.1649,0.0105,0.4830,0.5666,0.7640,0.0033,0.0548,0.2578
400.3476,0.3837,0.1502,0.0047,0.0224,0.4738,0.3625,0.0021,0.0094,0.0507
528.3900,0.4947,0.1387,0.0088,0.4751,0.5167,0.6903,0.0074,0.0363,0.0121
444.0217,0.3431,0.1726,0.0170,0.1751,0.2031,0.6987,0.0022,0.0217,0.0014
553.8203,0.4006,0.1690,0.0026,0.3757,0.5834,0.7778,0.0060,0.0553,0.1580
589.0656,0.3291,0.2273,0.0177,0.4377,0.4475,0.7448,0.0076,0.0609,0.0102
491.3525,0.3384,0.1121,0.0084,0.1664,0.4976,0.7683,0.0051,0.0300,0.1001
569.6565,0.6315,0.2109,0.0050,0.4982,0.5455,0.7543,0.0016,0.2518,0.0029
430.5210,0.3459,0.1651,0.0232,0.2493,0.4585,0.6831,0.0013,0.0311,0.0488
533.0947,0.5321,0.2537,0.0064,0.4034,0.5813,0.7416,0.0055,0.0010,0.0906
488.9710,0.3730,0.1574,0.0070,0.3049,0.3871,0.7867,0.0007,0.0777,0.0339
338.8315,0.3761,0.1255,0.0041,0.1846,0.3267,0.7241,0.0127,0.0207,0.0106
414.7352,0.6269,0.2658,0.0082,0.4875,0.5683,0.7906,0.0028,0.0014,0.1194
563.1522,0.4507,0.2878,0.0126,0.4953,0.5147,0.7090,0.0066,0.0574,0.0122
406.6519,0.3676,0.1729,0.0052,0.4087,0.3139,0.7484,0.0027,0.0448,0.0545
423.8676,0.8127,0.1743,0.0200,0.4963,0.5934,0.7793,0.0045,0.0191,0.0613
584.2600,0.4923,0.2531,0.0107,0.4965,0.5558,0.6054,0.0021,0.1496,0.0183
477.4006,0.3106,0.2035,0.0461,0.4708,0.5574,0.7185,0.0068,0.0092,0.0399
497.7355,0.3750,0.2099,0.0078,0.2696,0.5496,0.7487,0.0113,0.0101,0.0000
433.2804,0.7794,0.2812,0.0040,0.4474,0.5673,0.7623,0.0003,0.0364,0.0274
453.1246,0.5715,0.1271,0.0150,0.4426,0.5924,0.7432,0.0024,0.0170,0.0352
554.9619,0.3841,0.1739,0.0067,0.4384,0.5590,0.6692,0.0100,0.0272,0.1128
511.4485,0.3374,0.2181,0.0039,0.3884,0.3520,0.7369,0.0053,0.0406,0.0083
322.6776,0.3804,0.1391,0.0073,0.3681,0.3395,0.7822,0.0083,0.0360,0.0338
304.9785,0.4097,0.1257,0.0038,0.0400,0.3736,0.6183,0.0140,0.0134,0.0408
560.1663,0.3404,0.1408,0.0281,0.4497,0.4535,0.7227,0.0025,0.0316,0.0521
490.6571,0.3294,0.1671,0.0015,0.0981,0.5895,0.7619,0.0016,0.1212,0.0453
580.9646,0.3894,0.1919,0.0414,0.3868,0.5757,0.7052,0.0039,0.0073,0.0111
550.2993,0.3012,0.1685,0.0169,0.0044,0.2683,0.6257,0.0080,0.0020,0.0023
517.4687,0.3379,0.1179,0.0082,0.2945,0.5144,0.7949,0.0058,0.1593,0.0007
428.1574,0.5864,0.1761,0.0041,0.4926,0.5879,0.4837,0.0004,0.0040,0.0167
444.6091,0.3456,0.2292,0.0075,0.3390,0.5939,0.6966,0.0080,0.0915,0.0018
403.5308,0.3530,0.2749,0.0189,0.4614,0.5942,0.7772,0.0016,0.0393,0.0752
533.4947,0.6033,0.2607,0.0028,0.4662,0.5572,0.6354,0.0108,0.0665,0.0007
545.4967,0.7375,0.1541,0.0016,0.4683,0.5177,0.7069,0.0095,0.0010,0.0107
451.9971,0.3650,0.1557,0.0095,0.1746,0.3646,0.7846,0.0042,0.0139,0.0498
508.9551,0.3169,0.2473,0.0097,0.4042,0.5578,0.7767,0.0050,0.0204,0.1714
349.0482,0.3693,0.1262,0.0290,0.2793,0.3610,0.7831,0.0071,0.0046,0.0086
585.5135,0.3070,0.1125,0.0187,0.2419,0.3814,0.7852,0.0024,0.0691,0.0328
362.5022,0.3984,0.1115,0.0133,0.0046,0.1232,0.4857,0.0023,0.0103,0.1080
592.0383,0.4202,0.2357,0.0080,0.4989,0.5845,0.7972,0.0085,0.2336,0.0693
439.7496,0.3427,0.1751,0.0122,0.2120,0.5046,0.7810,0.0068,0.0448,0.0685
559.5544,0.3145,0.1078,0.0345,0.4657,0.5344,0.7762,0.0078,0.0481,0.0207
293.7863,0.4459,0.0853,0.0012,0.1572,0.3506,0.6500,0.0023,0.0220,0.0082
466.5338,0.3233,0.2242,0.0066,0.3916,0.5408,0.7524,0.0007,0.2329,0.0036
597.8933,0.5784,0.2776,0.0035,0.4959,0.4911,0.6895,0.0036,0.0384,0.0652
357.9159,0.3865,0.1461,0.0099,0.3866,0.4684,0.6287,0.0014,0.0422,0.0023
380.9210,0.4022,0.2437,0.0049,0.4881,0.5761,0.7632,0.0071,0.0194,0.1204
491.9468,0.3600,0.1128,0.0058,0.4751,0.4933,0.7098,0.0031,0.0179,0.1272
424.2464,0.3453,0.1831,0.0067,0.1455,0.2494,0.7966,0.0073,0.0548,0.0013
485.8856,0.5338,0.1586,0.0010,0.4828,0.5743,0.7914,0.0063,0.0744,0.1590
506.4719,0.3088,0.1280,0.0113,0.3748,0.4407,0.7602,0.0190,0.0439,0.0194
336.6429,0.3704,0.1682,0.0094,0.0622,0.3153,0.5145,0.0033,0.0119,0.0383
347.9268,0.3992,0.2150,0.0025,0.4763,0.5177,0.7943,0.0055,0.1019,0.0481
384.8883,0.3882,0.1161,0.0033,0.2676,0.4590,0.7738,0.0118,0.0429,0.0308
399.4820,0.4491,0.1244,0.0072,0.3831,0.5082,0.6924,0.0052,0.0171,0.0006
369.3774,0.3961,0.1624,0.0030,0.0142,0.4403,0.7027,0.0017,0.0223,0.0665
339.0550,0.4120,0.1140,0.0062,0.4917,0.5955,0.7790,0.0022,0.0319,0.1432
541.6101,0.3910,0.2474,0.0270,0.4817,0.5794,0.6986,0.0136,0.0416,0.0044
438.2869,0.5455,0.1812,0.0065,0.4987,0.5268,0.7760,0.0007,0.1344,0.0653
575.6984,0.7834,0.2112,0.0074,0.4463,0.5309,0.5565,0.0019,0.0214,0.0072
387.4161,0.3770,0.1449,0.0012,0.1307,0.2957,0.7813,0.0003,0.1161,0.0565
482.4934,0.3646,0.1055,0.0070,0.3394,0.4748,0.7543,0.0056,0.0564,0.0351
532.4593,0.3691,0.2152,0.0021,0.4909,0.5395,0.7257,0.0099,0.0780,0.1458
488.9643,0.8775,0.1809,0.0013,0.4207,0.5974,0.6441,0.0004,0.0421,0.0495
380.3376,0.3371,0.2272,0.0071,0.4899,0.3358,0.7984,0.0100,0.0150,0.0395
480.1977,0.3506,0.2347,0.0025,0.4313,0.5920,0.7827,0.0109,0.0049,0.2041
544.4936,0.4074,0.1352,0.0118,0.4825,0.5067,0.7819,0.0041,0.1624,0.0122
495.0465,0.3279,0.1784,0.0407,0.3277,0.5842,0.6841,0.0059,0.0132,0.0117
575.0193,0.6035,0.1877,0.0170,0.4340,0.5628,0.6296,0.0016,0.0345,0.0279
566.7558,0.3031,0.1697,0.0102,0.0814,0.1507,0.7430,0.0030,0.0182,0.0144
296.5357,0.4531,0.1222,0.0126,0.4330,0.3479,0.7945,0.0018,0.0232,0.0081
417.6990,0.4147,0.0960,0.0027,0.4717,0.5289,0.7473,0.0003,0.1093,0.0194
544.6428,0.3255,0.1619,0.0159,0.2644,0.4826,0.6818,0.0019,0.0600,0.0355
587.3032,0.3228,0.0870,0.0016,0.1719,0.4528,0.5964,0.0030,0.0079,0.0045
580.1313,0.4366,0.2233,0.0129,0.4606,0.5419,0.7650,0.0186,0.0068,0.0598
578.7525,0.3273,0.2554,0.0354,0.4493,0.5810,0.7920,0.0048,0.1182,0.0133
487.0736,0.3087,0.1528,0.0084,0.1971,0.5520,0.7969,0.0012,0.1265,0.0527
481.4420,0.3768,0.1427,0.0127,0.3240,0.5151,0.6813,0.0048,0.0045,0.0585
429.9300,0.3703,0.1786,0.0016,0.4055,0.5252,0.6046,0.0035,0.0332,0.0583
467.7305,0.3297,0.1296,0.0044,0.4556,0.4511,0.7869,0.0181,0.0491,0.0656
455.4633,0.6344,0.2070,0.0078,0.4932,0.5914,0.6292,0.0049,0.0534,0.0874
592.8199,0.7027,0.1789,0.0068,0.4525,0.5951,0.7228,0.0025,0.0904,0.1071
557.5326,0.3214,0.1919,0.0239,0.4969,0.5620,0.7833,0.0125,0.0619,0.1315
506.7739,0.4299,0.1839,0.0157,0.4668,0.5683,0.6760,0.0038,0.1354,0.0175
527.5698,0.8140,0.2021,0.0082,0.4829,0.5976,0.7680,0.0138,0.0120,0.1150
463.3198,0.3431,0.2577,0.0028,0.2971,0.5838,0.7511,0.0029,0.0351,0.0765
362.5325,0.3842,0.1454,0.0168,0.4651,0.5756,0.7615,0.0064,0.0495,0.0843
356.5171,0.3621,0.1531,0.0102,0.1268,0.1809,0.7023,0.0075,0.0264,0.0294
595.3063,0.4222,0.2617,0.0102,0.3422,0.5650,0.7995,0.0051,0.0329,0.0101
560.7432,0.3130,0.1610,0.0024,0.4782,0.5714,0.6389,0.0002,0.2504,0.0626
588.4473,0.3106,0.1163,0.0072,0.1566,0.5371,0.6679,0.0073,0.0624,0.0071
536.2933,0.3602,0.1822,0.0017,0.2900,0.4659,0.7709,0.0064,0.0182,0.0743
384.2397,0.3530,0.1276,0.0024,0.0894,0.2220,0.7347,0.0034,0.0539,0.0056
521.8832,0.3021,0.1838,0.0100,0.4232,0.5304,0.6973,0.0105,0.0442,0.1225
368.2755,0.3439,0.1749,0.0012,0.3164,0.1781,0.7418,0.0132,0.0300,0.0018
586.7097,0.3538,0.1381,0.0128,0.4962,0.4563,0.6317,0.0051,0.0189,0.0294
550.8739,0.4689,0.1969,0.0199,0.4342,0.5707,0.6727,0.0085,0.0150,0.0430
451.2971,0.3840,0.2005,0.0185,0.4558,0.5558,0.6281,0.0007,0.0154,0.0751
546.3248,0.5714,0.2179,0.0040,0.4603,0.5967,0.7846,0.0119,0.0239,0.1693
528.9597,0.3476,0.1405,0.0037,0.1887,0.4769,0.6792,0.0002,0.0873,0.0204
390.5314,0.3741,0.1196,0.0204,0.2562,0.5461,0.7985,0.0020,0.0220,0.1304
584.6629,0.3100,0.1690,0.0342,0.4848,0.5539,0.6999,0.0174,0.0349,0.0018
509.1927,0.5066,0.2255,0.0110,0.4905,0.5941,0.7062,0.0006,0.0975,0.1615
421.5493,0.7445,0.1916,0.0029,0.4376,0.5905,0.6732,0.0020,0.0606,0.0308
333.6440,0.3728,0.1840,0.0272,0.4537,0.5835,0.7211,0.0035,0.0037,0.0528
462.4805,0.3301,0.2031,0.0097,0.4984,0.4878,0.7487,0.0088,0.1161,0.0558
483.2175,0.3339,0.1194,0.0073,0.0230,0.4695,0.7190,0.0025,0.0457,0.0747
467.1825,0.4891,0.2492,0.0019,0.4954,0.5822,0.7303,0.0038,0.1558,0.0798
386.2529,0.3241,0.2503,0.0167,0.3728,0.4893,0.7277,0.0001,0.0148,0.0621
548.7187,0.3166,0.1407,0.0155,0.4541,0.4002,0.7602,0.0044,0.1479,0.0094
505.6182,0.3057,0.1653,0.0386,0.1172,0.5182,0.7364,0.0040,0.0044,0.0396
597.6837,0.4106,0.1913,0.0050,0.3911,0.5359,0.7932,0.0017,0.1159,0.0961
485.4957,0.3530,0.1600,0.0124,0.3961,0.3789,0.7606,0.0015,0.0924,0.0372
405.2841,0.3481,0.1654,0.0027,0.1647,0.5850,0.5502,0.0065,0.0242,0.0604
478.3090,0.3081,0.2111,0.0061,0.2246,0.3857,0.7425,0.0118,0.0388,0.0025
331.1899,0.3676,0.1823,0.0131,0.0020,0.5267,0.3385,0.0031,0.0566,0.0066
584.8949,0.3327,0.2281,0.0094,0.3983,0.5965,0.6275,0.0027,0.0724,0.1044
354.3283,0.3569,0.1416,0.0033,0.0033,0.1999,0.5364,0.0181,0.0154,0.0071
524.1555,0.3393,0.1545,0.0051,0.3157,0.5747,0.7989,0.0040,0.0403,0.2100
393.1945,0.3308,0.2092,0.0043,0.0471,0.3308,0.7081,0.0056,0.0045,0.0578
531.9819,0.3169,0.1468,0.0239,0.0302,0.1803,0.7351,0.0000,0.0362,0.0177
359.0554,0.3626,0.1947,0.0181,0.2302,0.5112,0.7835,0.0035,0.0408,0.0556
423.6744,0.4235,0.1511,0.0094,0.2940,0.5584,0.7497,0.0068,0.0419,0.0167
497.2897,0.5845,0.1958,0.0031,0.4863,0.5299,0.5906,0.0038,0.0141,0.0778
575.5256,0.5325,0.1865,0.0146,0.4962,0.5697,0.7402,0.0170,0.0439,0.0622
473.4565,0.4108,0.2318,0.0044,0.4941,0.5523,0.6721,0.0056,0.0705,0.0933
414.5159,0.3317,0.1866,0.0284,0.0248,0.5868,0.5574,0.0013,0.0341,0.0215
485.5768,0.3426,0.2072,0.0010,0.4234,0.4566,0.6577,0.0022,0.1132,0.0198
469.5412,0.3389,0.1347,0.0349,0.2007,0.5766,0.7278,0.0000,0.0030,0.0953
589.2395,0.3133,0.2821,0.0080,0.4456,0.5478,0.7346,0.0040,0.0160,0.1620
426.5642,0.3280,0.1714,0.0129,0.3491,0.4665,0.7685,0.0009,0.1489,0.0613
369.1947,0.3671,0.1606,0.0109,0.4167,0.5601,0.7859,0.0002,0.1525,0.1048
470.8698,0.4082,0.2705,0.0067,0.4125,0.5940,0.6901,0.0068,0.0144,0.0567
464.1257,0.3246,0.1699,0.0036,0.0863,0.5008,0.5580,0.0059,0.0438,0.0487
514.7601,0.3224,0.1590,0.0116,0.4998,0.2351,0.7752,0.0026,0.0322,0.0612
318.9820,0.3683,0.1990,0.0059,0.2603,0.4725,0.7260,0.0010,0.0461,0.0493
499.7689,0.8333,0.1751,0.0124,0.4942,0.5763,0.5112,0.0039,0.0209,0.0122
393.2524,0.3655,0.1620,0.0090,0.0198,0.2531,0.5737,0.0051,0.0534,0.0230
584.7554,0.3635,0.1515,0.0042,0.4256,0.4877,0.7907,0.0033,0.0229,0.2094
473.8303,0.4430,0.1550,0.0089,0.4667,0.5372,0.7423,0.0062,0.0216,0.1262
521.9616,0.3557,0.1973,0.0290,0.4872,0.5736,0.7934,0.0089,0.0516,0.1237
398.0249,0.3471,0.1426,0.0298,0.1265,0.3331,0.7122,0.0009,0.0123,0.0353
430.7188,0.3835,0.0947,0.0024,0.2414,0.5438,0.7865,0.0053,0.0432,0.0669
337.5031,0.3993,0.1846,0.0128,0.1398,0.4366,0.6682,0.0007,0.0191,0.0178
304.5245,0.3866,0.1716,0.0088,0.2942,0.3299,0.7306,0.0079,0.0029,0.0287
586.4561,0.3421,0.1863,0.0023,0.4610,0.3776,0.7788,0.0057,0.0730,0.0798
571.9223,0.3701,0.1790,0.0091,0.3142,0.5552,0.7049,0.0123,0.0239,0.0093
372.7288,0.3567,0.1804,0.0394,0.0485,0.4040,0.7885,0.0010,0.0079,0.0265
536.0122,0.6908,0.2448,0.0132,0.4860,0.5878,0.7356,0.0085,0.0026,0.1405
537.6151,0.3328,0.1698,0.0263,0.3996,0.4635,0.7746,0.0015,0.0072,0.1360
489.2544,0.3941,0.2286,0.0430,0.4626,0.5935,0.7490,0.0050,0.0316,0.0276
404.2991,0.3187,0.2391,0.0043,0.1532,0.4348,0.7833,0.0025,0.0106,0.0734
402.9574,0.3748,0.1367,0.0138,0.0144,0.3513,0.4066,0.0040,0.0066,0.0579
527.5940,0.4832,0.1484,0.0242,0.4987,0.5582,0.7087,0.0093,0.0226,0.0296
538.5290,0.3433,0.2561,0.0073,0.4832,0.4889,0.6483,0.0117,0.0256,0.0052
407.1748,0.3503,0.1908,0.0087,0.2644,0.5765,0.7404,0.0082,0.0971,0.0208
557.5084,0.9967,0.1576,0.0094,0.4805,0.5861,0.6940,0.0080,0.0536,0.0176
409.3714,0.3806,0.1162,0.0147,0.4323,0.2608,0.7746,0.0008,0.0511,0.0202
462.8886,0.3650,0.1256,0.0052,0.4632,0.5976,0.6619,0.0094,0.0906,0.0231
427.9112,0.3576,0.1242,0.0082,0.2260,0.3663,0.7115,0.0044,0.0271,0.0816
441.6827,0.3483,0.2394,0.0172,0.3878,0.5729,0.7351,0.0020,0.0718,0.0503
538.7454,0.4342,0.2026,0.0044,0.3443,0.5578,0.7858,0.0010,0.0975,0.0531
548.3045,0.4913,0.1725,0.0074,0.4250,0.5267,0.7635,0.0065,0.0026,0.1049
490.1893,0.3003,0.2005,0.0126,0.1956,0.2970,0.7543,0.0074,0.0229,0.0331
580.0586,0.4023,0.2212,0.0261,0.3947,0.4992,0.7256,0.0021,0.0136,0.0115
521.3266,0.6986,0.2010,0.0029,0.4950,0.5684,0.5386,0.0059,0.0004,0.1179
415.9332,0.3540,0.1413,0.0050,0.2838,0.3633,0.7950,0.0188,0.0284,0.0124
481.7206,0.3023,0.1899,0.0022,0.3592,0.5624,0.6120,0.0041,0.0534,0.1109
547.6354,0.3156,0.1196,0.0015,0.0280,0.3068,0.6445,0.0062,0.0142,0.0829
461.3679,0.3237,0.1822,0.0202,0.0489,0.2071,0.6720,0.0005,0.0201,0.0429
498.6941,0.4930,0.1870,0.0324,0.4864,0.5658,0.7582,0.0007,0.0683,0.0653
455.8431,0.5803,0.1605,0.0057,0.4659,0.4825,0.7775,0.0043,0.0045,0.0588
516.3862,0.4040,0.1422,0.0014,0.4581,0.5851,0.7340,0.0051,0.0608,0.1946
508.7299,0.3230,0.1928,0.0191,0.3961,0.4727,0.6929,0.0085,0.0553,0.0057
406.1398,0.3619,0.2612,0.0035,0.4381,0.4805,0.7429,0.0048,0.0517,0.0184
392.4952,0.3647,0.1897,0.0140,0.1232,0.4546,0.6564,0.0011,0.0303,0.0199
565.0939,0.5356,0.2914,0.0052,0.4460,0.5869,0.6917,0.0059,0.0329,0.0845
449.2783,0.3493,0.1304,0.0251,0.1669,0.4607,0.7663,0.0023,0.0074,0.0880
541.7579,0.4472,0.2573,0.0112,0.4205,0.5286,0.7921,0.0070,0.0537,0.0168
276.5938,0.4356,0.1257,0.0068,0.2574,0.4921,0.7708,0.0004,0.0503,0.0671
575.5495,0.7703,0.1640,0.0060,0.4814,0.5469,0.7370,0.0024,0.0709,0.0699
415.2251,0.3662,0.1083,0.0114,0.2996,0.5641,0.7196,0.0109,0.0513,0.0043
598.6895,0.5627,0.2600,0.0187,0.4726,0.5835,0.7101,0.0004,0.0528,0.1315
288.9571,0.4233,0.1781,0.0015,0.0420,0.3896,0.4960,0.0031,0.0231,0.0136
428.9382,0.3409,0.1010,0.0061,0.4174,0.3707,0.7622,0.0074,0.0023,0.0000
574.1247,0.3760,0.2222,0.0044,0.4404,0.5753,0.5415,0.0017,0.0187,0.1151
582.9586,0.3199,0.1732,0.0035,0.2340,0.4435,0.7667,0.0042,0.0641,0.0497
444.4976,0.3231,0.1670,0.0120,0.0408,0.1338,0.5154,0.0147,0.0050,0.0007
541.6845,0.3089,0.1330,0.0259,0.3197,0.5384,0.7260,0.0048,0.0881,0.0390
477.6561,0.3373,0.2424,0.0302,0.4789,0.4722,0.7599,0.0004,0.0674,0.0216
568.4334,0.3171,0.0904,0.0137,0.3292,0.5230,0.6639,0.0005,0.0040,0.0448
417.7439,0.3325,0.2237,0.0015,0.3216,0.5035,0.7747,0.0115,0.0631,0.0430
396.7626,0.4402,0.1615,0.0226,0.3911,0.5672,0.7346,0.0083,0.0036,0.0121
542.8059,0.4704,0.2239,0.0056,0.4364,0.4438,0.7069,0.0027,0.0354,0.0009
348.3393,0.4274,0.1175,0.0121,0.3238,0.2477,0.7863,0.0012,0.0400,0.0060
492.8526,0.3443,0.1734,0.0149,0.4984,0.5816,0.6892,0.0012,0.0034,0.2548
481.5126,0.3233,0.1132,0.0256,0.2582,0.5894,0.7781,0.0157,0.0159,0.0192
512.7518,0.9020,0.2667,0.0037,0.4857,0.5488,0.6926,0.0017,0.0229,0.1040
328.7195,0.4253,0.1140,0.0119,0.0097,0.2067,0.6775,0.0081,0.0147,0.0270
377.6069,0.3431,0.1580,0.0038,0.4716,0.4910,0.7852,0.0134,0.1108,0.0571
512.4511,0.3505,0.0946,0.0023,0.2525,0.5938,0.6353,0.0067,0.0299,0.0063
567.5062,0.3652,0.2851,0.0118,0.4594,0.5725,0.7755,0.0055,0.0071,0.1636
464.6496,0.3512,0.1054,0.0126,0.1612,0.3281,0.7315,0.0047,0.0464,0.0219
368.0783,0.3793,0.1852,0.0089,0.3878,0.5007,0.7016,0.0135,0.0080,0.0044
436.3677,0.4440,0.2968,0.0012,0.4300,0.5537,0.7575,0.0028,0.0093,0.0619
485.0030,0.3733,0.0977,0.0191,0.4930,0.4415,0.7948,0.0011,0.0318,0.0555
465.9831,0.8875,0.1939,0.0058,0.4920,0.4702,0.7748,0.0016,0.0121,0.0045
488.3995,0.3046,0.2139,0.0106,0.3683,0.5373,0.5782,0.0061,0.0090,0.0324
483.4563,0.3038,0.2244,0.0027,0.2173,0.2718,0.7867,0.0028,0.0677,0.0175
549.3565,0.3110,0.1697,0.0033,0.4199,0.5118,0.7194,0.0074,0.0284,0.2062
428.8604,0.4875,0.1339,0.0050,0.4120,0.5557,0.7941,0.0032,0.0469,0.0861
314.3158,0.4391,0.1222,0.0070,0.0683,0.4550,0.6932,0.0085,0.0052,0.0205
459.6455,0.3249,0.2323,0.0214,0.3783,0.3772,0.7231,0.0017,0.0059,0.0136
452.9647,0.4078,0.1661,0.0113,0.4412,0.4974,0.7053,0.0046,0.0303,0.0700
381.3488,0.3750,0.1118,0.0116,0.1100,0.3825,0.7660,0.0178,0.0062,0.0010
518.7635,0.5844,0.1375,0.0096,0.4490,0.5706,0.7488,0.0060,0.0491,0.0199
477.6875,0.4966,0.2109,0.0300,0.4735,0.5323,0.7905,0.0090,0.0193,0.0059
501.5183,0.3202,0.1864,0.0283,0.4813,0.5509,0.7090,0.0004,0.0378,0.1604
572.4644,0.4374,0.1385,0.0143,0.3816,0.5298,0.7058,0.0013,0.0483,0.0091
501.2862,0.3416,0.1166,0.0027,0.3862,0.5698,0.6640,0.0195,0.0003,0.0125
565.1244,0.3775,0.1974,0.0060,0.4436,0.4018,0.7235,0.0048,0.0632,0.0118
539.8063,0.6132,0.2218,0.0024,0.4970,0.5858,0.5339,0.0107,0.0968,0.0268
